language	accuracy	F1_micro	F1_macro
en	0.6453469779341222	0.4194018964259664	0.13504651117593802
fr	0.29180327868852457	0.5091487669053301	0.2996795246023644
ge	0.23754789272030652	0.46710861805201426	0.25213985108044235
it	0.34807256235827666	0.5757035981474884	0.2398154119964494
po	0.45	0.43065231158961365	0.24704887431983835
ru	0.34368932038834954	0.4723779023218575	0.2076127636611244
