language	accuracy	F1_micro	F1_macro
en	0.6399104573073233	0.42452161587526577	0.14356253503401792
fr	0.26885245901639343	0.49830124575311435	0.3074240515865531
ge	0.22030651340996169	0.47133138969873667	0.2601615164989958
it	0.3435374149659864	0.5799793601651186	0.25075329992233486
po	0.4375	0.4288288288288288	0.2393962704075787
ru	0.3320388349514563	0.47511312217194573	0.22610071275257068
