language	accuracy	F1_micro	F1_macro
en	0.631595778701631	0.4251641894227446	0.14625719069946194
fr	0.26557377049180325	0.5001825483753195	0.31726807530285933
ge	0.22413793103448276	0.47003303445021233	0.2566448692590746
it	0.3344671201814059	0.5790705449682381	0.25469114827883116
po	0.43375	0.4377182770663562	0.24697008778343457
ru	0.3300970873786408	0.4802342606149341	0.23151326871991124
