language	accuracy	F1_micro	F1_macro
en	0.6504637032299329	0.403183023872679	0.12791818178398157
fr	0.29508196721311475	0.49957591178965227	0.27349535624552795
ge	0.23946360153256704	0.46364133406232916	0.24365214022875264
it	0.36054421768707484	0.5700483091787439	0.2312529180015257
po	0.46625	0.42550335570469794	0.24095811572312661
ru	0.3650485436893204	0.4726661059714045	0.19959640567927198
