language	accuracy	F1_micro	F1_macro
en	0.6290374160537257	0.42500854116843184	0.14625548193270696
fr	0.26885245901639343	0.503225806451613	0.3287998858213162
ge	0.2260536398467433	0.4664507172605275	0.2542465242263512
it	0.3242630385487528	0.5793467502474432	0.25505076412567457
po	0.42625	0.4352741661955907	0.25191276155781755
ru	0.3300970873786408	0.48023005032350824	0.23118525100188445
