language	accuracy	F1_micro	F1_macro
en	0.6402302526383115	0.42378917378917375	0.14243172816196353
fr	0.2786885245901639	0.5013333333333333	0.3086072133606369
ge	0.2222222222222222	0.47185511502692123	0.2581416859257977
it	0.34807256235827666	0.5812261863526152	0.24812024482203665
po	0.4375	0.42995169082125606	0.24501311734789014
ru	0.3359223300970874	0.475609756097561	0.21877073686870407
