language	accuracy	F1_micro	F1_macro
en	0.6351135273425008	0.42296918767507	0.14268388250234015
fr	0.2721311475409836	0.5005553498704184	0.3188493786008766
ge	0.2260536398467433	0.47222222222222227	0.2597829466861564
it	0.3344671201814059	0.5785738425143631	0.25561893058668306
po	0.43625	0.431858407079646	0.24230380004493482
ru	0.3300970873786408	0.48101265822784817	0.23425128896464437
