language	accuracy	F1_micro	F1_macro
en	0.6287176207227374	0.40393729493255565	0.08886746844571243
fr	0.28852459016393445	0.48093023255813955	0.21732524578956744
ge	0.2222222222222222	0.45244492208490056	0.18979206154810455
it	0.3219954648526077	0.5602981029810298	0.17248633164186428
po	0.445	0.3739938080495356	0.15466391587426542
ru	0.34368932038834954	0.336231884057971	0.11571582110572928
