language	accuracy	F1_micro	F1_macro
en	0.6299968020466901	0.3973412112259971	0.0869401815820913
fr	0.28852459016393445	0.4781176470588235	0.214406312226028
ge	0.21839080459770116	0.44994499449944997	0.1855205966302182
it	0.3242630385487528	0.5623287671232877	0.17309227682499168
po	0.4425	0.3686868686868687	0.14251235219973485
ru	0.34368932038834954	0.33104799216454456	0.11278481288501283
