language	accuracy	F1_micro	F1_macro
en	0.6149664214902463	0.3917667238421955	0.09525205836149522
fr	0.2836065573770492	0.4556729444189251	0.2019868219494746
ge	0.22796934865900384	0.3906976744186047	0.15166266800957168
it	0.3129251700680272	0.5234058238112791	0.18190043381726612
po	0.405	0.35840707964601765	0.17584665929816762
ru	0.3067961165048544	0.3851132686084142	0.12827088814199944
