language	accuracy	F1_micro	F1_macro
en	0.6194435561240806	0.38727915194346285	0.09301924137096995
fr	0.28688524590163933	0.45277645942097766	0.19822422740654733
ge	0.22796934865900384	0.38256658595641646	0.14236254990023503
it	0.3231292517006803	0.5231357552581262	0.17538377442859804
po	0.415	0.35730858468677495	0.17186685191232168
ru	0.31650485436893205	0.3777403035413154	0.1228621830669054
