language	accuracy	F1_micro	F1_macro
en	0.6159258074832108	0.3893129770992366	0.09428480424006881
fr	0.28524590163934427	0.4562879850397382	0.19979163551315465
ge	0.2260536398467433	0.3883955002960332	0.1473332776721561
it	0.31859410430839	0.5259593679458239	0.18102320532949498
po	0.4075	0.3583945732052007	0.17553408850227847
ru	0.3048543689320388	0.37797863599013964	0.12178617030531048
