language	accuracy	F1_micro	F1_macro
en	0.6242404860889031	0.40883190883190884	0.09145006131274232
fr	0.2901639344262295	0.4872139973082099	0.2310579394024618
ge	0.20689655172413793	0.45811789038262674	0.19814301014212726
it	0.30952380952380953	0.556870479947403	0.17370863878903756
po	0.43625	0.3796570076877587	0.16371610646178175
ru	0.34757281553398056	0.3458646616541353	0.12041862580899043
