language	accuracy	F1_micro	F1_macro
en	0.6210425327790214	0.38519583183614803	0.09221640242322153
fr	0.28688524590163933	0.4515195369030391	0.19527996289998423
ge	0.22988505747126436	0.37924644842495364	0.13747234989176302
it	0.3253968253968254	0.5197827773467805	0.16806686939359794
po	0.42125	0.3555818074424099	0.16500936000678487
ru	0.32427184466019415	0.37349397590361444	0.12303541664813913
