language	accuracy	F1_micro	F1_macro
en	0.6274384393987847	0.40563991323210413	0.09012927299760928
fr	0.28852459016393445	0.48604118993135015	0.22583292317114828
ge	0.2164750957854406	0.4519535374868004	0.18900264537470934
it	0.31519274376417233	0.5583722481654435	0.1732819078085769
po	0.4425	0.3799153055051422	0.157767993574989
ru	0.34563106796116505	0.34095238095238095	0.11615817803532391
