language	accuracy	F1_micro	F1_macro
en	0.6152862168212344	0.40664451827242526	0.14070762541901094
fr	0.30327868852459017	0.4789356984478936	0.23462197312154684
ge	0.23946360153256704	0.4336428181321682	0.19579182807233114
it	0.3310657596371882	0.5439388676623828	0.22761949371601778
po	0.4425	0.4219554030874786	0.20813857826287516
ru	0.34563106796116505	0.43034055727554177	0.175088875601554
