language	accuracy	F1_micro	F1_macro
en	0.6261592580748321	0.39150773659589777	0.1287968436508049
fr	0.30655737704918035	0.46592556790720147	0.21502126868121063
ge	0.24521072796934865	0.41726618705035967	0.17925552837403758
it	0.3412698412698413	0.5388442403367777	0.2154656180540316
po	0.46375	0.41698841698841704	0.20240284765729588
ru	0.34757281553398056	0.40692640692640686	0.15381664986959134
