language	accuracy	F1_micro	F1_macro
en	0.5948193156379917	0.4105483967635601	0.14642514263380874
fr	0.28032786885245903	0.4807167900272692	0.2508906900974558
ge	0.22796934865900384	0.4498567335243553	0.2205096582042869
it	0.30045351473922904	0.525208784410764	0.2191023984835146
po	0.40875	0.4029197080291971	0.20296380860575614
ru	0.2970873786407767	0.44013377926421404	0.19280263491730634
