language	accuracy	F1_micro	F1_macro
en	0.6114486728493764	0.4074194598112594	0.14131662769976708
fr	0.30491803278688523	0.4782608695652174	0.23652237441100088
ge	0.23946360153256704	0.4325481798715204	0.19851014026213953
it	0.3287981859410431	0.5414667580534612	0.2265761173077618
po	0.44125	0.41806020066889626	0.2075072684087147
ru	0.341747572815534	0.43041825095057035	0.1774333169835231
